Date,Open,High,Low,Close,TrndrUp,TrndrDn
7/27/1928,19.42,19.42,19.42,19.42,,20.04
7/30/1928,19.47,19.47,19.47,19.47,,20.04
7/31/1928,19.43,19.43,19.43,19.43,,20.04
8/1/1928,19.42,19.42,19.42,19.42,,20.04
8/2/1928,19.33,19.33,19.33,19.33,,20.04
8/3/1928,19.36,19.36,19.36,19.36,,20.04
8/6/1928,19.58,19.58,19.58,19.58,,20.04
8/7/1928,19.49,19.49,19.49,19.49,,20.04
8/8/1928,19.25,19.25,19.25,19.25,,20.04
8/9/1928,19.3,19.3,19.3,19.3,,20.04
8/10/1928,19.25,19.25,19.25,19.25,,20.04
8/13/1928,19.29,19.29,19.29,19.29,,20.04
8/14/1928,19.13,19.13,19.13,19.13,,19.99
8/15/1928,19.47,19.47,19.47,19.47,,19.99
8/16/1928,19.61,19.61,19.61,19.61,,19.99
8/17/1928,19.64,19.64,19.64,19.64,,19.99
8/20/1928,19.77,19.77,19.77,19.77,,19.99
8/21/1928,20.02,20.02,20.02,20.02,18.75,
8/22/1928,20,20,20,20,18.86,
8/23/1928,20.02,20.02,20.02,20.02,18.89,
8/24/1928,20.34,20.34,20.34,20.34,18.96,
8/27/1928,20.38,20.38,20.38,20.38,19.07,
8/28/1928,20.54,20.54,20.54,20.54,19.21,
8/29/1928,20.58,20.58,20.58,20.58,19.33,
8/30/1928,20.61,20.61,20.61,20.61,19.39,
8/31/1928,20.87,20.87,20.87,20.87,19.49,
9/4/1928,20.97,20.97,20.97,20.97,19.64,
9/5/1928,21.07,21.07,21.07,21.07,19.76,
9/6/1928,20.94,20.94,20.94,20.94,19.93,
9/7/1928,21.09,21.09,21.09,21.09,19.99,
9/10/1928,20.92,20.92,20.92,20.92,19.99,
9/11/1928,21.08,21.08,21.08,21.08,20.03,
9/12/1928,21.16,21.16,21.16,21.16,20.15,
9/13/1928,21.14,21.14,21.14,21.14,20.19,
9/14/1928,21.14,21.14,21.14,21.14,20.19,
9/17/1928,21.33,21.33,21.33,21.33,20.43,
9/18/1928,21.18,21.18,21.18,21.18,20.44,
9/19/1928,21.18,21.18,21.18,21.18,20.44,
9/20/1928,21.22,21.22,21.22,21.22,20.44,
9/21/1928,21.36,21.36,21.36,21.36,20.5,
9/24/1928,21.43,21.43,21.43,21.43,20.68,
9/25/1928,21.41,21.41,21.41,21.41,20.68,
9/26/1928,21.4,21.4,21.4,21.4,20.68,
9/27/1928,21.13,21.13,21.13,21.13,20.68,
9/28/1928,21.14,21.14,21.14,21.14,20.68,
10/1/1928,21.36,21.36,21.36,21.36,20.68,
10/2/1928,21.26,21.26,21.26,21.26,20.68,
10/3/1928,21.19,21.19,21.19,21.19,20.68,
10/4/1928,21.26,21.26,21.26,21.26,20.68,
10/5/1928,21.22,21.22,21.22,21.22,20.68,
10/8/1928,21.11,21.11,21.11,21.11,20.68,
10/9/1928,21.18,21.18,21.18,21.18,20.68,
10/10/1928,21.41,21.41,21.41,21.41,20.68,
10/11/1928,21.51,21.51,21.51,21.51,20.68,
10/15/1928,21.65,21.65,21.65,21.65,20.68,
10/16/1928,21.72,21.72,21.72,21.72,20.74,
10/17/1928,21.79,21.79,21.79,21.79,20.86,
10/18/1928,21.84,21.84,21.84,21.84,20.96,
10/19/1928,21.96,21.96,21.96,21.96,21.19,
10/22/1928,21.81,21.81,21.81,21.81,21.21,
10/23/1928,21.95,21.95,21.95,21.95,21.34,
10/24/1928,21.99,21.99,21.99,21.99,21.37,
10/25/1928,21.91,21.91,21.91,21.91,21.37,
10/26/1928,21.65,21.65,21.65,21.65,21.37,
10/29/1928,22,22,22,22,21.37,
10/30/1928,21.76,21.76,21.76,21.76,21.37,
10/31/1928,21.68,21.68,21.68,21.68,21.37,
11/1/1928,21.99,21.99,21.99,21.99,21.37,
11/2/1928,21.95,21.95,21.95,21.95,21.37,
11/5/1928,22.24,22.24,22.24,22.24,21.37,
11/6/1928,22.5,22.5,22.5,22.5,21.37,
11/8/1928,22.39,22.39,22.39,22.39,21.37,
11/9/1928,22.55,22.55,22.55,22.55,21.37,
11/12/1928,22.84,22.84,22.84,22.84,21.47,
11/13/1928,22.91,22.91,22.91,22.91,21.57,
11/14/1928,22.91,22.91,22.91,22.91,21.57,
11/15/1928,23.03,23.03,23.03,23.03,21.72,
11/16/1928,23.37,23.37,23.37,23.37,21.86,
11/19/1928,23.37,23.37,23.37,23.37,21.91,
11/20/1928,23.57,23.57,23.57,23.57,22.14,
11/21/1928,23.22,23.22,23.22,23.22,22.14,
11/22/1928,23.52,23.52,23.52,23.52,22.14,
11/23/1928,23.7,23.7,23.7,23.7,22.24,
11/26/1928,23.8,23.8,23.8,23.8,22.4,
11/27/1928,23.91,23.91,23.91,23.91,22.55,
11/28/1928,24.19,24.19,24.19,24.19,22.71,
11/30/1928,24.28,24.28,24.28,24.28,22.85,
12/3/1928,23.85,23.85,23.85,23.85,22.85,
12/4/1928,23.91,23.91,23.91,23.91,22.85,
12/5/1928,23.81,23.81,23.81,23.81,22.85,
12/6/1928,22.91,22.91,22.91,22.91,22.85,
12/7/1928,22.36,22.36,22.36,22.36,,25.45
12/10/1928,22.31,22.31,22.31,22.31,,25.19
12/11/1928,22.74,22.74,22.74,22.74,,25.14
12/12/1928,22.52,22.52,22.52,22.52,,25.04
12/13/1928,22.48,22.48,22.48,22.48,,25.02
12/14/1928,22.53,22.53,22.53,22.53,,25.02
12/17/1928,22.44,22.44,22.44,22.44,,25
12/18/1928,22.7,22.7,22.7,22.7,,25
12/19/1928,22.98,22.98,22.98,22.98,,25
12/20/1928,23.07,23.07,23.07,23.07,,25
12/21/1928,23.33,23.33,23.33,23.33,,25
12/24/1928,23.54,23.54,23.54,23.54,,25
12/26/1928,23.44,23.44,23.44,23.44,,25
12/27/1928,23.64,23.64,23.64,23.64,,25
12/28/1928,23.98,23.98,23.98,23.98,,25
12/31/1928,24.35,24.35,24.35,24.35,,25
1/2/1929,24.81,24.81,24.81,24.81,,25
1/3/1929,24.86,24.86,24.86,24.86,,25
1/4/1929,24.85,24.85,24.85,24.85,,25
1/7/1929,24.25,24.25,24.25,24.25,,25
1/8/1929,24.17,24.17,24.17,24.17,,25
1/9/1929,24.54,24.54,24.54,24.54,,25
1/10/1929,24.58,24.58,24.58,24.58,,25
1/11/1929,24.54,24.54,24.54,24.54,,25
1/14/1929,24.59,24.59,24.59,24.59,,25
1/15/1929,24.23,24.23,24.23,24.23,,25
1/16/1929,24.56,24.56,24.56,24.56,,25
1/17/1929,24.69,24.69,24.69,24.69,,25
1/18/1929,24.77,24.77,24.77,24.77,,25
1/21/1929,24.86,24.86,24.86,24.86,,25
1/22/1929,25.07,25.07,25.07,25.07,22.99,
1/23/1929,25.22,25.22,25.22,25.22,23.28,
1/24/1929,25.06,25.06,25.06,25.06,23.34,
1/25/1929,25.48,25.48,25.48,25.48,23.47,
1/28/1929,25.35,25.35,25.35,25.35,23.9,
1/29/1929,25.36,25.36,25.36,25.36,23.91,
1/30/1929,25.45,25.45,25.45,25.45,24.07,
1/31/1929,25.74,25.74,25.74,25.74,24.21,
2/1/1929,25.84,25.84,25.84,25.84,24.38,
2/4/1929,25.64,25.64,25.64,25.64,24.42,
2/5/1929,25.7,25.7,25.7,25.7,24.52,
2/6/1929,25.49,25.49,25.49,25.49,24.53,
2/7/1929,24.71,24.71,24.71,24.71,24.53,
2/8/1929,24.44,24.44,24.44,24.44,,26.86
2/11/1929,24.98,24.98,24.98,24.98,,26.86
2/13/1929,24.95,24.95,24.95,24.95,,26.86
2/14/1929,24.85,24.85,24.85,24.85,,26.86
2/15/1929,24.35,24.35,24.35,24.35,,26.86
2/18/1929,24.39,24.39,24.39,24.39,,26.84
2/19/1929,24.38,24.38,24.38,24.38,,26.8
2/20/1929,24.59,24.59,24.59,24.59,,26.77
2/21/1929,24.86,24.86,24.86,24.86,,26.77
2/25/1929,24.91,24.91,24.91,24.91,,26.77
2/26/1929,24.95,24.95,24.95,24.95,,26.77
2/27/1929,25.25,25.25,25.25,25.25,,26.77
2/28/1929,25.59,25.59,25.59,25.59,,26.77
3/1/1929,25.83,25.83,25.83,25.83,,26.77
3/4/1929,25.49,25.49,25.49,25.49,,26.77
3/5/1929,25.32,25.32,25.32,25.32,,26.77
3/6/1929,24.92,24.92,24.92,24.92,,26.77
3/7/1929,25.15,25.15,25.15,25.15,,26.74
3/8/1929,25.31,25.31,25.31,25.31,,26.74
3/11/1929,24.95,24.95,24.95,24.95,,26.49
3/12/1929,24.97,24.97,24.97,24.97,,26.44
3/13/1929,25.24,25.24,25.24,25.24,,26.4
3/14/1929,25.73,25.73,25.73,25.73,,26.4
3/15/1929,26.08,26.08,26.08,26.08,,26.4
3/18/1929,26.04,26.04,26.04,26.04,,26.4
3/19/1929,26.03,26.03,26.03,26.03,,26.4
3/20/1929,26.02,26.02,26.02,26.02,,26.4
3/21/1929,25.9,25.9,25.9,25.9,,26.4
3/22/1929,25.55,25.55,25.55,25.55,,26.4
3/25/1929,24.51,24.51,24.51,24.51,,26.4
3/26/1929,24.35,24.35,24.35,24.35,,26.4
3/27/1929,25.09,25.09,25.09,25.09,,26.4
3/28/1929,25.53,25.53,25.53,25.53,,26.4
4/1/1929,24.88,24.88,24.88,24.88,,26.4
4/2/1929,25.17,25.17,25.17,25.17,,26.4
4/3/1929,24.86,24.86,24.86,24.86,,26.4
4/4/1929,25.3,25.3,25.3,25.3,,26.4
4/5/1929,25.05,25.05,25.05,25.05,,26.4
4/8/1929,24.83,24.83,24.83,24.83,,26.4
4/9/1929,24.63,24.63,24.63,24.63,,26.4
4/10/1929,24.78,24.78,24.78,24.78,,26.4
4/11/1929,25.06,25.06,25.06,25.06,,26.4
4/12/1929,25.15,25.15,25.15,25.15,,26.4
4/15/1929,25,25,25,25,,26.4
4/16/1929,25.06,25.06,25.06,25.06,,26.4
4/17/1929,25.32,25.32,25.32,25.32,,26.4
4/18/1929,25.43,25.43,25.43,25.43,,26.4
4/19/1929,25.41,25.41,25.41,25.41,,26.4
4/22/1929,25.7,25.7,25.7,25.7,,26.4
4/23/1929,25.85,25.85,25.85,25.85,,26.4
4/24/1929,25.75,25.75,25.75,25.75,,26.4
4/25/1929,25.63,25.63,25.63,25.63,,26.4
4/26/1929,25.58,25.58,25.58,25.58,,26.4
4/29/1929,25.53,25.53,25.53,25.53,,26.4
4/30/1929,25.94,25.94,25.94,25.94,,26.4
5/1/1929,25.99,25.99,25.99,25.99,,26.4
5/2/1929,26.11,26.11,26.11,26.11,,26.4
5/3/1929,26.37,26.37,26.37,26.37,,26.4
5/6/1929,26.32,26.32,26.32,26.32,,26.4
5/7/1929,26.07,26.07,26.07,26.07,,26.4
5/8/1929,26.18,26.18,26.18,26.18,,26.4
5/9/1929,26.02,26.02,26.02,26.02,,26.4
5/10/1929,26.34,26.34,26.34,26.34,,26.4
5/13/1929,25.64,25.64,25.64,25.64,,26.4
5/14/1929,25.95,25.95,25.95,25.95,,26.4
5/15/1929,25.84,25.84,25.84,25.84,,26.4
5/16/1929,25.97,25.97,25.97,25.97,,26.4
5/17/1929,26.09,26.09,26.09,26.09,,26.4
5/20/1929,25.39,25.39,25.39,25.39,,26.4
5/21/1929,25.7,25.7,25.7,25.7,,26.4
5/22/1929,24.76,24.76,24.76,24.76,,26.4
5/23/1929,25.31,25.31,25.31,25.31,,26.4
5/24/1929,25.12,25.12,25.12,25.12,,26.4
5/27/1929,24.2,24.2,24.2,24.2,,26.4
5/28/1929,24.59,24.59,24.59,24.59,,26.4
5/29/1929,24.62,24.62,24.62,24.62,,26.4
5/31/1929,24.83,24.83,24.83,24.83,,26.4
6/3/1929,25.27,25.27,25.27,25.27,,26.4
6/4/1929,25.64,25.64,25.64,25.64,,26.4
6/5/1929,25.59,25.59,25.59,25.59,,26.4
6/6/1929,25.64,25.64,25.64,25.64,,26.4
6/7/1929,25.53,25.53,25.53,25.53,,26.4
6/10/1929,25.27,25.27,25.27,25.27,,26.4
6/11/1929,25.43,25.43,25.43,25.43,,26.4
6/12/1929,25.45,25.45,25.45,25.45,,26.4
6/13/1929,25.84,25.84,25.84,25.84,,26.4
6/14/1929,25.93,25.93,25.93,25.93,,26.4
6/17/1929,26.41,26.41,26.41,26.41,23.53,
6/18/1929,26.42,26.42,26.42,26.42,24.41,
6/19/1929,26.32,26.32,26.32,26.32,24.54,
6/20/1929,26.47,26.47,26.47,26.47,24.69,
6/21/1929,26.62,26.62,26.62,26.62,24.81,
6/24/1929,26.62,26.62,26.62,26.62,24.99,
6/25/1929,26.9,26.9,26.9,26.9,25.21,
6/26/1929,27.06,27.06,27.06,27.06,25.39,
6/27/1929,27.11,27.11,27.11,27.11,25.51,
6/28/1929,27.41,27.41,27.41,27.41,25.66,
7/1/1929,27.77,27.77,27.77,27.77,25.84,
7/2/1929,28.06,28.06,28.06,28.06,26.08,
7/3/1929,28.18,28.18,28.18,28.18,26.35,
7/5/1929,28.32,28.32,28.32,28.32,26.64,
7/8/1929,28.37,28.37,28.37,28.37,26.75,
7/9/1929,28.28,28.28,28.28,28.28,27.06,
7/10/1929,28.2,28.2,28.2,28.2,27.11,
7/11/1929,28.26,28.26,28.26,28.26,27.12,
7/12/1929,28.57,28.57,28.57,28.57,27.17,
7/15/1929,28.45,28.45,28.45,28.45,27.2,
7/16/1929,28.65,28.65,28.65,28.65,27.38,
7/17/1929,28.72,28.72,28.72,28.72,27.49,
7/18/1929,28.66,28.66,28.66,28.66,27.49,
7/19/1929,28.76,28.76,28.76,28.76,27.58,
7/22/1929,28.43,28.43,28.43,28.43,27.58,
7/23/1929,28.83,28.83,28.83,28.83,27.58,
7/24/1929,28.64,28.64,28.64,28.64,27.58,
7/25/1929,28.77,28.77,28.77,28.77,27.58,
7/26/1929,28.66,28.66,28.66,28.66,27.58,
7/29/1929,28.18,28.18,28.18,28.18,27.58,
7/30/1929,28.5,28.5,28.5,28.5,27.58,
7/31/1929,28.88,28.88,28.88,28.88,27.58,
8/1/1929,29.08,29.08,29.08,29.08,27.58,
8/2/1929,29.56,29.56,29.56,29.56,27.58,
8/5/1929,29.54,29.54,29.54,29.54,27.67,
8/6/1929,29.43,29.43,29.43,29.43,27.7,
8/7/1929,29.13,29.13,29.13,29.13,27.7,
8/8/1929,29.47,29.47,29.47,29.47,27.8,
8/9/1929,28.38,28.38,28.38,28.38,27.8,
8/12/1929,29.27,29.27,29.27,29.27,27.8,
8/13/1929,29.53,29.53,29.53,29.53,27.8,
8/14/1929,29.62,29.62,29.62,29.62,27.8,
8/15/1929,29.67,29.67,29.67,29.67,27.8,
8/16/1929,30.22,30.22,30.22,30.22,27.8,
8/19/1929,30.5,30.5,30.5,30.5,27.8,
8/20/1929,30.68,30.68,30.68,30.68,27.8,
8/21/1929,30.55,30.55,30.55,30.55,27.8,
8/22/1929,30.79,30.79,30.79,30.79,27.8,
8/23/1929,31.09,31.09,31.09,31.09,27.8,
8/26/1929,31.07,31.07,31.07,31.07,27.82,
8/27/1929,31.05,31.05,31.05,31.05,27.85,
8/28/1929,30.99,30.99,30.99,30.99,27.85,
8/29/1929,31.29,31.29,31.29,31.29,27.93,
8/30/1929,31.71,31.71,31.71,31.71,28.97,
9/3/1929,31.82,31.82,31.82,31.82,29.93,
9/4/1929,31.72,31.72,31.72,31.72,30,
9/5/1929,31.02,31.02,31.02,31.02,30,
9/6/1929,31.83,31.83,31.83,31.83,30,
9/9/1929,31.67,31.67,31.67,31.67,30,
9/10/1929,31.1,31.1,31.1,31.1,30,
9/11/1929,31.53,31.53,31.53,31.53,30,
9/12/1929,31.17,31.17,31.17,31.17,30,
9/13/1929,31.38,31.38,31.38,31.38,30,
9/16/1929,31.86,31.86,31.86,31.86,30,
9/17/1929,31.6,31.6,31.6,31.6,30,
9/18/1929,31.68,31.68,31.68,31.68,30,
9/19/1929,31.73,31.73,31.73,31.73,30,
9/20/1929,31.39,31.39,31.39,31.39,30,
9/23/1929,31.38,31.38,31.38,31.38,30,
9/24/1929,30.8,30.8,30.8,30.8,30,
9/25/1929,30.85,30.85,30.85,30.85,30,
9/26/1929,31.13,31.13,31.13,31.13,30,
9/27/1929,30.27,30.27,30.27,30.27,30,
9/30/1929,30.16,30.16,30.16,30.16,30,
10/1/1929,29.98,29.98,29.98,29.98,,32.71
10/2/1929,30.2,30.2,30.2,30.2,,32.63
10/3/1929,28.95,28.95,28.95,28.95,,32.63
10/4/1929,28.65,28.65,28.65,28.65,,32.63
10/7/1929,30.44,30.44,30.44,30.44,,32.63
10/8/1929,30.34,30.34,30.34,30.34,,32.63
10/9/1929,30.27,30.27,30.27,30.27,,32.63
10/10/1929,30.81,30.81,30.81,30.81,,32.63
10/11/1929,30.76,30.76,30.76,30.76,,32.63
10/14/1929,30.55,30.55,30.55,30.55,,32.63
10/15/1929,30.3,30.3,30.3,30.3,,32.63
10/16/1929,29.24,29.24,29.24,29.24,,32.63
10/17/1929,29.69,29.69,29.69,29.69,,32.63
10/18/1929,28.84,28.84,28.84,28.84,,32.63
10/21/1929,27.73,27.73,27.73,27.73,,32.63
10/22/1929,28.27,28.27,28.27,28.27,,32.63
10/23/1929,26.6,26.6,26.6,26.6,,32.63
10/24/1929,25.75,25.75,25.75,25.75,,32.63
10/25/1929,26.12,26.12,26.12,26.12,,32.32
10/28/1929,22.74,22.74,22.74,22.74,,32.32
10/29/1929,20.43,20.43,20.43,20.43,,32.32
10/30/1929,22.99,22.99,22.99,22.99,,32.32
10/31/1929,24.15,24.15,24.15,24.15,,32.32
11/4/1929,22.88,22.88,22.88,22.88,,32.32
11/6/1929,20.61,20.61,20.61,20.61,,31.8
11/7/1929,21.37,21.37,21.37,21.37,,31.09
11/8/1929,21.18,21.18,21.18,21.18,,31.09
11/11/1929,19.86,19.86,19.86,19.86,,30.22
11/12/1929,18.73,18.73,18.73,18.73,,29.26
11/13/1929,17.66,17.66,17.66,17.66,,28.31
11/14/1929,19.24,19.24,19.24,19.24,,28.1
11/15/1929,20.3,20.3,20.3,20.3,,28.1
11/18/1929,20.09,20.09,20.09,20.09,,28.1
11/19/1929,20.7,20.7,20.7,20.7,,28.1
11/20/1929,21.27,21.27,21.27,21.27,,28.1
11/21/1929,21.61,21.61,21.61,21.61,,28.1
11/22/1929,21.53,21.53,21.53,21.53,,27.38
11/25/1929,21.28,21.28,21.28,21.28,,27.38
11/26/1929,20.66,20.66,20.66,20.66,,27.23
11/27/1929,20.92,20.92,20.92,20.92,,25.8
12/2/1929,20.95,20.95,20.95,20.95,,25.8
12/3/1929,21.65,21.65,21.65,21.65,,25.8
12/4/1929,22.05,22.05,22.05,22.05,,25.8
12/5/1929,21.87,21.87,21.87,21.87,,25.8
12/6/1929,22.45,22.45,22.45,22.45,,25.8
12/9/1929,22.4,22.4,22.4,22.4,,25.18
12/10/1929,22.57,22.57,22.57,22.57,,24.73
12/11/1929,22.38,22.38,22.38,22.38,,24.73
12/12/1929,21.17,21.17,21.17,21.17,,24.73
12/13/1929,21.7,21.7,21.7,21.7,,24.73
12/16/1929,21.33,21.33,21.33,21.33,,24.73
12/17/1929,21.56,21.56,21.56,21.56,,24.73
12/18/1929,21.42,21.42,21.42,21.42,,24.73
12/19/1929,20.85,20.85,20.85,20.85,,24.45
12/20/1929,20.16,20.16,20.16,20.16,,24.12
12/23/1929,20.26,20.26,20.26,20.26,,23.82
12/24/1929,20.39,20.39,20.39,20.39,,23.68
12/26/1929,20.84,20.84,20.84,20.84,,23.68
12/27/1929,20.82,20.82,20.82,20.82,,23.68
12/30/1929,20.89,20.89,20.89,20.89,,23.68
12/31/1929,21.45,21.45,21.45,21.45,,23.68
1/2/1930,21.18,21.18,21.18,21.18,,23.68
1/3/1930,21.23,21.23,21.23,21.23,,23.68
1/6/1930,21.5,21.5,21.5,21.5,,23.55
1/7/1930,21.31,21.31,21.31,21.31,,23.47
1/8/1930,21.29,21.29,21.29,21.29,,23.47
1/9/1930,21.62,21.62,21.62,21.62,,23.47
1/10/1930,21.55,21.55,21.55,21.55,,23.47
1/13/1930,21.52,21.52,21.52,21.52,,23.47
1/14/1930,21.56,21.56,21.56,21.56,,23.24
1/15/1930,21.65,21.65,21.65,21.65,,23.24
1/16/1930,21.5,21.5,21.5,21.5,,23.24
1/17/1930,21.31,21.31,21.31,21.31,,22.99
1/20/1930,21.5,21.5,21.5,21.5,,22.97
1/21/1930,21.61,21.61,21.61,21.61,,22.97
1/22/1930,21.63,21.63,21.63,21.63,,22.62
1/23/1930,21.84,21.84,21.84,21.84,,22.62
1/24/1930,22.04,22.04,22.04,22.04,,22.62
1/27/1930,22.21,22.21,22.21,22.21,,22.62
1/28/1930,22.1,22.1,22.1,22.1,,22.62
1/29/1930,22.35,22.35,22.35,22.35,,22.62
1/30/1930,22.47,22.47,22.47,22.47,,22.62
1/31/1930,22.79,22.79,22.79,22.79,21.58,
2/3/1930,22.74,22.74,22.74,22.74,21.71,
2/4/1930,23.01,23.01,23.01,23.01,21.87,
2/5/1930,23.31,23.31,23.31,23.31,22.04,
2/6/1930,23.06,23.06,23.06,23.06,22.06,
2/7/1930,22.97,22.97,22.97,22.97,22.06,
2/10/1930,23.12,23.12,23.12,23.12,22.07,
2/11/1930,23.32,23.32,23.32,23.32,22.19,
2/13/1930,23.36,23.36,23.36,23.36,22.31,
2/14/1930,23.35,23.35,23.35,23.35,22.31,
2/17/1930,23.26,23.26,23.26,23.26,22.31,
2/18/1930,23.28,23.28,23.28,23.28,22.31,
2/19/1930,23.07,23.07,23.07,23.07,22.31,
2/20/1930,22.64,22.64,22.64,22.64,22.31,
2/21/1930,22.92,22.92,22.92,22.92,22.31,
2/24/1930,22.68,22.68,22.68,22.68,22.31,
2/25/1930,22.69,22.69,22.69,22.69,22.31,
2/26/1930,23.11,23.11,23.11,23.11,22.31,
2/27/1930,23.08,23.08,23.08,23.08,22.31,
2/28/1930,23.28,23.28,23.28,23.28,22.31,
3/3/1930,23.36,23.36,23.36,23.36,22.31,
3/4/1930,23.54,23.54,23.54,23.54,22.31,
3/5/1930,23.36,23.36,23.36,23.36,22.31,
3/6/1930,23.59,23.59,23.59,23.59,22.31,
3/7/1930,23.59,23.59,23.59,23.59,22.31,
3/10/1930,23.67,23.67,23.67,23.67,22.31,
3/11/1930,23.72,23.72,23.72,23.72,22.31,
3/12/1930,23.46,23.46,23.46,23.46,22.31,
3/13/1930,23.6,23.6,23.6,23.6,22.36,
3/14/1930,23.45,23.45,23.45,23.45,22.36,
3/17/1930,23.67,23.67,23.67,23.67,22.42,
3/18/1930,23.9,23.9,23.9,23.9,22.59,
3/19/1930,24.03,24.03,24.03,24.03,22.98,
3/20/1930,24.14,24.14,24.14,24.14,23.16,
3/21/1930,24.29,24.29,24.29,24.29,23.3,
3/24/1930,24.28,24.28,24.28,24.28,23.33,
3/25/1930,24.25,24.25,24.25,24.25,23.33,
3/26/1930,24.62,24.62,24.62,24.62,23.33,
3/27/1930,24.57,24.57,24.57,24.57,23.38,
3/28/1930,24.85,24.85,24.85,24.85,23.53,
3/31/1930,25.14,25.14,25.14,25.14,23.7,
4/1/1930,25.37,25.37,25.37,25.37,23.95,
4/2/1930,25.11,25.11,25.11,25.11,23.97,
4/3/1930,25.16,25.16,25.16,25.16,23.97,
4/4/1930,25.54,25.54,25.54,25.54,24.01,
4/7/1930,25.6,25.6,25.6,25.6,24.11,
4/8/1930,25.46,25.46,25.46,25.46,24.14,
4/9/1930,25.87,25.87,25.87,25.87,24.17,
4/10/1930,25.92,25.92,25.92,25.92,24.27,
4/11/1930,25.84,25.84,25.84,25.84,24.3,
4/14/1930,25.73,25.73,25.73,25.73,24.35,
4/15/1930,25.74,25.74,25.74,25.74,24.35,
4/16/1930,25.56,25.56,25.56,25.56,24.35,
4/17/1930,25.75,25.75,25.75,25.75,24.42,
4/21/1930,25.29,25.29,25.29,25.29,24.42,
4/22/1930,25.5,25.5,25.5,25.5,24.42,
4/23/1930,25.55,25.55,25.55,25.55,24.42,
4/24/1930,25.35,25.35,25.35,25.35,24.42,
4/25/1930,25.32,25.32,25.32,25.32,24.42,
4/28/1930,24.76,24.76,24.76,24.76,24.42,
4/29/1930,24.73,24.73,24.73,24.73,24.42,
4/30/1930,24.9,24.9,24.9,24.9,24.42,
5/1/1930,24.3,24.3,24.3,24.3,,26.67
5/2/1930,23.57,23.57,23.57,23.57,,26.63
5/5/1930,22.98,22.98,22.98,22.98,,26.26
5/6/1930,23.76,23.76,23.76,23.76,,26.26
5/7/1930,23.31,23.31,23.31,23.31,,26.26
5/8/1930,23.4,23.4,23.4,23.4,,26.24
5/9/1930,23.69,23.69,23.69,23.69,,26.24
5/12/1930,24.09,24.09,24.09,24.09,,26.24
5/13/1930,24.42,24.42,24.42,24.42,,26.24
5/14/1930,24.57,24.57,24.57,24.57,,26.24
5/15/1930,24.17,24.17,24.17,24.17,,26.24
5/16/1930,24.28,24.28,24.28,24.28,,26.24
5/19/1930,23.75,23.75,23.75,23.75,,26.24
5/20/1930,23.86,23.86,23.86,23.86,,26.24
5/21/1930,23.74,23.74,23.74,23.74,,26.24
5/22/1930,23.79,23.79,23.79,23.79,,26.24
5/23/1930,24.03,24.03,24.03,24.03,,26.12
5/26/1930,24.23,24.23,24.23,24.23,,26.11
5/27/1930,24.24,24.24,24.24,24.24,,25.77
5/28/1930,24.38,24.38,24.38,24.38,,25.77
5/29/1930,24.49,24.49,24.49,24.49,,25.77
6/2/1930,24.4,24.4,24.4,24.4,,25.77
6/3/1930,24.18,24.18,24.18,24.18,,25.73
6/4/1930,24.29,24.29,24.29,24.29,,25.68
6/5/1930,23.91,23.91,23.91,23.91,,25.64
6/6/1930,23.52,23.52,23.52,23.52,,25.39
6/9/1930,22.38,22.38,22.38,22.38,,25.39
6/10/1930,23.01,23.01,23.01,23.01,,25.39
6/11/1930,22.2,22.2,22.2,22.2,,25.39
6/12/1930,22.13,22.13,22.13,22.13,,25.39
6/13/1930,22.26,22.26,22.26,22.26,,25.39
6/16/1930,20.56,20.56,20.56,20.56,,25.39
6/17/1930,20.58,20.58,20.58,20.58,,25.39
6/18/1930,19.86,19.86,19.86,19.86,,25.39
6/19/1930,20.79,20.79,20.79,20.79,,25.39
6/20/1930,20.25,20.25,20.25,20.25,,25.39
6/23/1930,20.09,20.09,20.09,20.09,,25.16
6/24/1930,19.39,19.39,19.39,19.39,,24.73
6/25/1930,19.54,19.54,19.54,19.54,,24.5
6/26/1930,20,20,20,20,,24.5
6/27/1930,19.81,19.81,19.81,19.81,,24.5
6/30/1930,20.46,20.46,20.46,20.46,,24.5
7/1/1930,20.24,20.24,20.24,20.24,,24.5
7/2/1930,20.46,20.46,20.46,20.46,,24.5
7/3/1930,20.25,20.25,20.25,20.25,,24.5
7/7/1930,19.83,19.83,19.83,19.83,,24.41
7/8/1930,19.97,19.97,19.97,19.97,,22.84
7/9/1930,20.26,20.26,20.26,20.26,,22.76
7/10/1930,20.77,20.77,20.77,20.77,,22.76
7/11/1930,20.55,20.55,20.55,20.55,,22.47
7/14/1930,21.36,21.36,21.36,21.36,,22.47
7/15/1930,21.32,21.32,21.32,21.32,,22.47
7/16/1930,21.48,21.48,21.48,21.48,,22.47
7/17/1930,21.58,21.58,21.58,21.58,,22.47
7/18/1930,21.77,21.77,21.77,21.77,,22.47
7/21/1930,20.94,20.94,20.94,20.94,,22.47
7/22/1930,21.32,21.32,21.32,21.32,,22.47
7/23/1930,21.66,21.66,21.66,21.66,,22.47
7/24/1930,21.38,21.38,21.38,21.38,,22.47
7/25/1930,21.5,21.5,21.5,21.5,,22.47
7/28/1930,21.82,21.82,21.82,21.82,,22.47
7/29/1930,21.65,21.65,21.65,21.65,,22.47
7/30/1930,21.08,21.08,21.08,21.08,,22.47
7/31/1930,21.21,21.21,21.21,21.21,,22.47
