,cad_ig_er_calc_index,levered_er_index,credit_fund_estimated_index
2009-11-03,102.76991269072747,107.52901777248678,146.0107668564785
2009-11-04,102.81891809389478,107.68280670806163,146.22082481482903
2009-11-05,102.80742812143373,107.6466707753628,146.17269380404267
2009-11-06,102.81247208521995,107.66247954844032,146.19539789318517
2009-11-09,102.85544905303065,107.79738627652537,146.38230448268212
2009-11-10,102.8338854595777,107.72955183192803,146.29140459986974
2009-11-12,102.83370305067636,107.72890771744756,146.29233752508776
2009-11-13,102.88710146821731,107.89669334549652,146.52135526566434
2009-11-16,102.90261516644293,107.94539408391186,146.5910114189471
2009-11-17,102.92934701210015,108.02948414253575,146.70638337135932
2009-11-18,102.96607915752422,108.14510528282024,146.86457303955387
2009-11-19,103.03543120064104,108.36359074215078,147.1624462504334
2009-11-20,103.06867969371432,108.46845862480632,147.3060225459851
2009-11-23,103.04465089760957,108.39248869038177,147.20635273166747
2009-11-24,103.04914495220797,108.40663491909417,147.22640743853307
2009-11-25,103.1105309124722,108.60033146488222,147.49075228615146
2009-11-27,103.04501929205736,108.39326137388234,147.2120725014032
2009-11-30,103.01826419820684,108.3087233112139,147.1010642614306
2009-12-01,102.98283484576918,108.19694126760672,146.95052744964076
2009-12-02,103.0442360067752,108.39043555429363,147.2145748878638
2009-12-03,103.0822530619601,108.51036835195133,147.37871244125319
2009-12-04,103.08481393986892,108.51841986390882,147.39090778476904
2009-12-07,103.14080989593121,108.69515523328623,147.63476377291167
2009-12-08,103.23782728908262,109.00184543749589,148.05259863542148
2009-12-09,103.17716381113344,108.80965820035449,147.79296229338402
2009-12-10,103.12899713124773,108.65723405624395,147.58730170856137
2009-12-11,103.19695428276616,108.8719983310992,147.8803710390498
2009-12-14,103.26268139604974,109.07991562080322,148.16690983754233
2009-12-15,103.29300955837921,109.17598979624051,148.298656839838
2009-12-16,103.35642347642879,109.37703074134778,148.5729871307669
2009-12-17,103.35424172290313,109.37006825371652,148.56479958505096
2009-12-18,103.37101440021239,109.42327913463414,148.6383291147382
2009-12-21,103.39432429064716,109.4971951420569,148.74249553503674
2009-12-22,103.35838437211807,109.3829753045652,148.58856842852765
2009-12-23,103.37330524141434,109.43031109002428,148.65425465566884
2009-12-24,103.38931698747349,109.4811249048115,148.72466677938903
2009-12-28,103.39323073140048,109.49341395501862,148.74764866754944
2009-12-29,103.392481424247,109.49099740873537,148.74573913945778
2009-12-30,103.4169385236053,109.5686604522514,148.8527171146346
2009-12-31,103.44388228548613,109.65426393725699,148.97039482850266
2010-01-04,103.70585495181295,110.48722047266281,150.10830688609985
2010-01-05,103.89214910829854,111.08261215599377,150.91858983528766
2010-01-06,104.00492983539912,111.44433476401106,151.4113922134584
2010-01-07,104.01301811255503,111.470298603845,151.44792848313477
2010-01-08,104.10613312319433,111.76963481042054,151.85576361264233
2010-01-11,104.15521517646111,111.92760977009408,152.07382352706045
2010-01-12,104.26865484109187,112.29328765540467,152.57179607978443
2010-01-13,104.33397654943866,112.50429755827855,152.85969285347798
2010-01-14,104.42629090442905,112.80289085399312,153.26651420681338
2010-01-15,104.49325426718774,113.0198583414345,153.56251122850878
2010-01-19,104.4759574156308,112.96358496665903,153.4906691738819
2010-01-20,104.47266065910235,112.95285407278672,153.47706405094596
2010-01-21,104.41132671241763,112.7538794083225,153.20764072616083
2010-01-22,104.38347548155112,112.66361263574173,153.08591993963842
2010-01-25,104.27620417562105,112.31616018999684,152.61665215073177
2010-01-26,104.32818989866361,112.48410512086929,152.8458363155624
2010-01-27,104.37032362635732,112.62035080681693,153.03194560294972
2010-01-28,104.33189215521061,112.49590583780356,152.86383966726854
2010-01-29,104.30824798703662,112.41938585053029,152.7607994370463
2010-02-01,104.33968872061847,112.52093171560311,152.90164918715644
2010-02-02,104.33391758642576,112.50222378125527,152.8772035385283
2010-02-03,104.31768310353986,112.44967035080191,152.80675298388527
2010-02-04,104.33616335311015,112.50939596137938,152.8889266594044
2010-02-05,104.26101240706858,112.26624515775612,152.55947263980877
2010-02-08,104.2947785591242,112.37521057951714,152.7104533820081
2010-02-09,104.34753700796742,112.54571165773257,152.94314042011342
2010-02-10,104.35508117030253,112.57008528869586,152.97726005394844
2010-02-11,104.31185093745658,112.43014811510747,152.78808136781268
2010-02-12,104.32094882690359,112.45952900934539,152.82898834786076
2010-02-16,104.31186438516129,112.43000165788719,152.7928343891716
2010-02-17,104.28119223962481,112.33078702021334,152.65899339565482
2010-02-18,104.34320581261613,112.53115152273911,152.93229513295626
2010-02-19,104.32295253490346,112.46558679071875,152.84413815198292
2010-02-22,104.55375238730356,113.21191822961677,153.8613355141446
2010-02-23,104.47427748698243,112.95371220007765,153.511300077485
2010-02-24,104.46898943572,112.93652333019054,153.4888141109696
2010-02-25,104.51670085754654,113.09122193965958,153.69990582736165
2010-02-26,104.55032529148345,113.20033367843179,153.84906896910903
2010-03-01,104.51793701193985,113.09501829185005,153.70852686946824
2010-03-02,104.51865491248293,113.09731155130417,153.71251537729506
2010-03-03,104.53670276662528,113.15586191315079,153.79287970181633
2010-03-04,104.56356921173247,113.24306954501465,153.91218099660847
2010-03-05,104.57390842776691,113.27662464210542,153.95858374353486
2010-03-08,104.58918812361928,113.32616673414546,154.02831906808072
2010-03-09,104.54008227825955,113.16650559964832,153.812141255339
2010-03-10,104.6848488882016,113.63660571430856,154.4519326775661
2010-03-11,104.75431352403395,113.86278233420259,154.7601923960557
2010-03-12,104.75815853313848,113.87528290674851,154.77805638464622
2010-03-15,104.82645839085629,114.0979024706995,155.08327951315107
2010-03-16,104.86058038986698,114.20928478307204,155.2356022287098
2010-03-17,104.8453544848334,114.15949718429182,155.16898890785862
2010-03-18,104.90545434600243,114.35577650303291,155.43680639588572
2010-03-19,104.96214986900547,114.54114758524703,155.68983459559684
2010-03-22,105.0596126260172,114.86010645123689,156.12659668452193
2010-03-23,105.07849113453432,114.92198746380042,156.21179225805534
2010-03-24,104.89304418344464,114.31349217603791,155.38578189268884
2010-03-25,104.82454674791167,114.08950701562763,155.08243956699306
2010-03-26,104.99269684744436,114.63850585049117,155.8297968869588
2010-03-29,105.0062945457708,114.68293356022835,155.8935404113113
2010-03-30,104.9799029080833,114.59642474198355,155.77710263742674
2010-03-31,105.04823586784342,114.82016455138306,156.0825160551389
2010-04-01,105.00891064155378,114.69117664192699,155.90846154838093
2010-04-02,105.01288598995002,114.70416461226962,155.9274241549914
2010-04-05,104.8956313149406,114.31982461317246,155.4088743350424
2010-04-06,104.93316489318904,114.44250421027051,155.5769590626894
2010-04-07,104.90056869144209,114.33581610092327,155.43317682719783
2010-04-08,105.02310003888687,114.73643567954856,155.97906159917233
2010-04-09,104.98344999880685,114.60644642527076,155.8037273195508
2010-04-12,105.03207379567516,114.76557554288577,156.02407877824095
2010-04-13,105.04052929861317,114.79325507826728,156.06294881720632
2010-04-14,105.01195602944829,114.69953868090737,155.93686560141234
2010-04-15,105.03522262745193,114.77573994916158,156.04166788670614
2010-04-16,104.99341267910978,114.63864054226799,155.85639221080598
2010-04-19,105.00116890140356,114.66393370209047,155.89413616599072
2010-04-20,104.79325187020383,113.98274402489639,154.9694817146901
2010-04-21,104.86240307107283,114.2083521004348,155.27774828206444
2010-04-22,104.80821709665406,114.03126851889797,155.0385040757843
2010-04-23,104.83874648963298,114.13087890520842,155.17542666537182
2010-04-26,104.80494826997383,114.0203848774776,155.0297208757957
2010-04-27,104.72435927904051,113.75732199276803,154.67361456459946
2010-04-28,104.76507375666925,113.88996346475749,154.8556723562355
2010-04-29,104.74520839351513,113.8251391969407,154.76955057779116
2010-04-30,104.676595100834,113.60141848549871,154.4673474838886
2010-05-03,104.57879822008248,113.28290124969413,154.0402354308917
2010-05-04,104.40229709593287,112.70929001898394,153.26210518896272
2010-05-05,104.14282777155736,111.86890928910317,152.1211567329715
2010-05-06,103.5023022180068,109.80473914899223,149.3159734654705
2010-05-07,103.56173590057394,109.99386116039469,149.5748616517013
2010-05-10,103.78846420176728,110.71618276783786,150.56235217174023
2010-05-11,103.6673283122945,110.3284818029098,150.0369594254645
2010-05-12,103.76506623003311,110.6404997597932,150.46299032086912
2010-05-13,103.9648836052499,111.27963497864414,151.3338452542714
2010-05-14,103.78939519670784,110.71609217775726,150.56908088920403
2010-05-17,103.78748976039616,110.70988517839068,150.56550722375056
2010-05-18,103.63432764496778,110.21971571395001,149.90065438200034
2010-05-19,103.45915370582792,109.66076365635044,149.14206371192276
2010-05-20,103.28978917511718,109.12217756392698,148.41113477420146
2010-05-21,103.12403587033702,108.5968033647572,147.69815108747304
2010-05-24,103.11581104725651,108.57071233538073,147.6673144910292
2010-05-25,102.55430524094503,106.79704702719062,145.2565132680343
2010-05-26,102.85879127401351,107.74826040168625,146.55199823265275
2010-05-27,103.10605525471817,108.52527855126985,147.6107978514656
2010-05-28,103.10998922556149,108.5376650892341,147.62961895322942
2010-05-31,103.10998922556149,108.53755803842152,147.63542309787104
2010-06-01,103.18759386049088,108.7825912651655,147.9707294692017
2010-06-02,103.15705929531785,108.68598490571281,147.8413483668899
2010-06-03,103.40277265222701,109.46259785979129,148.89991601955225
2010-06-04,103.24750235047769,108.96945254346903,148.23123325988706
2010-06-07,103.31228408175896,109.17446068673071,148.5164941188956
2010-06-08,103.22407851777295,108.89479314211017,148.13820638040428
2010-06-09,103.16110084779872,108.69544511346378,147.86936333800534
2010-06-10,103.11372975634492,108.54567206918033,147.66800219570277
2010-06-11,103.089799048617,108.47006231264405,147.56752387897004
2010-06-14,103.09625911906572,108.49034698092676,147.60224472478612
2010-06-15,103.22148931739936,108.88565837354064,148.14243566314786
2010-06-16,103.19700001270711,108.80812318806788,148.03931277312824
2010-06-17,103.29257698774477,109.1104087409379,148.4529206772078
2010-06-18,103.34983214215097,109.29181281800936,148.70208134941015
2010-06-21,103.40492842273386,109.46649684355727,148.94684415083717
2010-06-22,103.4735293021491,109.68432758678253,149.24553958420603
2010-06-23,103.48801351454672,109.73035232380317,149.3105402980112
2010-06-24,103.41322462209313,109.49241589883809,148.98913138137647
2010-06-25,103.35931587727887,109.32114652002973,148.75837478060114
2010-06-28,103.38362932737124,109.39818624150661,148.87005661122942
2010-06-29,103.30670845650376,109.15396256909904,148.53992949173772
2010-06-30,103.48310406789345,109.71306597548165,149.3032441256544
2010-07-01,103.48808799414198,109.72888182157617,149.3272787181816
2010-07-02,103.48918760261063,109.73234350563601,149.33417022444115
2010-07-06,103.4191302333328,109.50934833313079,149.0396436313938
2010-07-07,103.60743223557354,110.10748491694768,149.85629856439974
2010-07-08,103.72847502555227,110.49335878808672,150.383891172683
2010-07-09,103.73456580134126,110.51278645943754,150.41302721034714
2010-07-12,103.8106115369646,110.75572144164566,150.751737227624
2010-07-13,103.9022752299354,111.04907348769288,151.15378741874397
2010-07-14,103.90808256948691,111.06765735053786,151.1815260411764
2010-07-15,103.92098202160791,111.10898562292789,151.24062206735286
2010-07-16,103.91268582224862,111.08233900200707,151.20722655339972
2010-07-19,103.90656297885614,111.06259355247624,151.18870358605494
2010-07-20,103.89550689671748,111.02710449980283,151.14335423761435
2010-07-21,103.91255755183457,111.08173113739034,151.22050537557078
2010-07-22,103.72256527655728,110.47239373965746,150.39376307997486
2010-07-23,103.74430193954194,110.54181100083642,150.49106748835993
2010-07-26,103.9076574151307,111.06387807064289,151.21024875082784
2010-07-27,103.92998267380555,111.1354300188541,151.31051071993346
2010-07-28,104.02129879533189,111.42833463749524,151.71217219090155
2010-07-29,104.12823390864449,111.77194690221957,152.1828967479004
2010-07-30,104.19865022819388,111.99866620887539,152.4944462237314
2010-08-02,104.206929876532,112.02525404504046,152.53937256898803
2010-08-03,104.23013958040038,112.1000703836614,152.6441383396276
2010-08-04,104.255169896597,112.18079424408398,152.7572574541558
2010-08-05,104.38241828507402,112.59152333144944,153.31943326005762
2010-08-06,104.29434719813497,112.30649412951094,152.93445459364406
2010-08-09,104.26018278713254,112.19601642012871,152.79313447254268
2010-08-10,104.30106484385058,112.3279609992953,152.97595740816837
2010-08-11,104.18361155658718,111.94844697723411,152.46223563906932
2010-08-12,104.05745036331298,111.54171809916015,151.91142059063182
2010-08-13,104.07409862172801,111.59521845021354,151.9873805358191
2010-08-16,104.10552176984986,111.69619032880084,152.13391619491162
2010-08-17,104.0551383925439,111.53398263239363,151.91607245887062
2010-08-18,104.08083385290361,111.61657284037271,152.03144134885952
2010-08-19,104.14809616848211,111.83293302187069,152.32893753832175
2010-08-20,104.17098312743778,111.90662345226792,152.43210830484705
2010-08-23,104.10522902366301,111.69460239088359,152.15157347528455
2010-08-24,103.82743461554062,110.80042799004447,150.9361791372496
2010-08-25,103.84257569659074,110.84886540567132,151.004759191144
2010-08-26,103.69334548312806,110.37093250011831,150.3564300146206
2010-08-27,103.62329845823844,110.14722258979509,150.05445028207114
2010-08-30,103.5337739847533,109.86163185127896,149.67370666040048
2010-08-31,103.64588439549667,110.2184831189196,150.16263478090696
2010-09-01,103.7567762373067,110.57221868944536,150.64775974491522
2010-09-02,103.79645731055143,110.69904511547634,150.82374740756276
2010-09-03,103.92700555887335,111.11669830736501,151.39621147453198
2010-09-07,104.00046933519485,111.3521899977829,151.73100679667598
2010-09-08,103.94647369751947,111.17871573388175,151.4984720880132
2010-09-09,104.00756351664198,111.37469990474318,151.76924199492134
2010-09-10,104.10205743423214,111.67822481869763,152.18684839915565
2010-09-13,104.06950985110981,111.57336590731312,152.0560262524642
2010-09-14,104.0636787194654,111.55457448225062,152.03409932308833
2010-09-15,104.05504632748868,111.52677645452582,152.00052539962536
2010-09-16,104.09041999747501,111.64048087593511,152.15981233132646
2010-09-17,104.17256064664264,111.90474000960626,152.52425592315012
2010-09-20,104.20719779618712,112.01625381147721,152.68913513358973
2010-09-21,104.21321409238085,112.03561841643042,152.71982720059748
2010-09-22,104.34095177042107,112.44755917736055,153.2856180565322
2010-09-23,104.26120895044484,112.1897072665317,152.93838776895862
2010-09-24,104.36995536613627,112.54071835105809,153.42113914746292
2010-09-27,104.45260495920475,112.80796700816956,153.79828979913728
2010-09-28,104.50218043979005,112.96855327262993,154.02147043373117
